"parent_block_id_1","parent_block_id_2","parent_block_id_3","id","name"
"W85-W99","W00-X59","V01-X59","W89","Exposure to man-made visible and ultraviolet light"
"W85-W99","W00-X59","V01-X59","W90","Exposure to other nonionizing radiation"
"W85-W99","W00-X59","V01-X59","W91","Exposure to unspecified type of radiation"
"W85-W99","W00-X59","V01-X59","W92","Exposure to excessive heat of man-made origin"
"W85-W99","W00-X59","V01-X59","W93","Exposure to excessive cold of man-made origin"
"W85-W99","W00-X59","V01-X59","W94","Exposure to high and low air pressure and changes in air pressure"
"W85-W99","W00-X59","V01-X59","W99","Exposure to other and unspecified man-made environmental factors"
"X00-X09","W00-X59","V01-X59","X00","Exposure to uncontrolled fire in building or structure"
"X00-X09","W00-X59","V01-X59","X01","Exposure to uncontrolled fire, not in building or structure"
"X00-X09","W00-X59","V01-X59","X02","Exposure to controlled fire in building or structure"
"X00-X09","W00-X59","V01-X59","X03","Exposure to controlled fire, not in building or structure"
"X00-X09","W00-X59","V01-X59","X04","Exposure to ignition of highly flammable material"
"X00-X09","W00-X59","V01-X59","X05","Exposure to ignition or melting of nightwear"
"X00-X09","W00-X59","V01-X59","X06","Exposure to ignition or melting of other clothing and apparel"
"X00-X09","W00-X59","V01-X59","X08","Exposure to other specified smoke, fire and flames"
"X00-X09","W00-X59","V01-X59","X09","Exposure to unspecified smoke, fire and flames"
"X10-X19","W00-X59","V01-X59","X10","Contact with hot drinks, food, fats and cooking oils"
"X10-X19","W00-X59","V01-X59","X11","Contact with hot tap-water"
"X10-X19","W00-X59","V01-X59","X12","Contact with other hot fluids"
"X10-X19","W00-X59","V01-X59","X13","Contact with steam and hot vapours"
"X10-X19","W00-X59","V01-X59","X14","Contact with hot air and gases"
"X10-X19","W00-X59","V01-X59","X15","Contact with hot household appliances"
"X10-X19","W00-X59","V01-X59","X16","Contact with hot heating appliances, radiators and pipes"
"X10-X19","W00-X59","V01-X59","X17","Contact with hot engines, machinery and tools"
"X10-X19","W00-X59","V01-X59","X18","Contact with other hot metals"
"X10-X19","W00-X59","V01-X59","X19","Contact with other and unspecified heat and hot substances"
"X20-X29","W00-X59","V01-X59","X20","Contact with venomous snakes and lizards"
"X20-X29","W00-X59","V01-X59","X21","Contact with venomous spiders"
"X20-X29","W00-X59","V01-X59","X22","Contact with scorpions"
"X20-X29","W00-X59","V01-X59","X23","Contact with hornets, wasps and bees"
"X20-X29","W00-X59","V01-X59","X24","Contact with centipedes and venomous millipedes (tropical)"
"X20-X29","W00-X59","V01-X59","X25","Contact with other venomous arthropods"
"X20-X29","W00-X59","V01-X59","X26","Contact with venomous marine animals and plants"
"X20-X29","W00-X59","V01-X59","X27","Contact with other specified venomous animals"
"X20-X29","W00-X59","V01-X59","X28","Contact with other specified venomous plants"
"X20-X29","W00-X59","V01-X59","X29","Contact with unspecified venomous animal or plant"
"X30-X39","W00-X59","V01-X59","X30","Exposure to excessive natural heat"
"X30-X39","W00-X59","V01-X59","X31","Exposure to excessive natural cold"
"X30-X39","W00-X59","V01-X59","X32","Exposure to sunlight"
"X30-X39","W00-X59","V01-X59","X33","Victim of lightning"
"X30-X39","W00-X59","V01-X59","X34","Victim of earthquake"
"X30-X39","W00-X59","V01-X59","X35","Victim of volcanic eruption"
"X30-X39","W00-X59","V01-X59","X36","Victim of avalanche, landslide and other earth movements"
"X30-X39","W00-X59","V01-X59","X37","Victim of cataclysmic storm"
"X30-X39","W00-X59","V01-X59","X38","Victim of flood"
"X30-X39","W00-X59","V01-X59","X39","Exposure to other and unspecified forces of nature"
"X40-X49","W00-X59","V01-X59","X40","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"
"X40-X49","W00-X59","V01-X59","X41","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"
"X40-X49","W00-X59","V01-X59","X42","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"
"X40-X49","W00-X59","V01-X59","X43","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system"
"X40-X49","W00-X59","V01-X59","X44","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"
"X40-X49","W00-X59","V01-X59","X45","Accidental poisoning by and exposure to alcohol"
"X40-X49","W00-X59","V01-X59","X46","Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"
"X40-X49","W00-X59","V01-X59","X47","Accidental poisoning by and exposure to carbon monoxide and other gases and vapours"
"X40-X49","W00-X59","V01-X59","X48","Accidental poisoning by and exposure to pesticides"
"X40-X49","W00-X59","V01-X59","X49","Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"
"X50-X57","W00-X59","V01-X59","X50","Overexertion and strenuous or repetitive movements"
"X50-X57","W00-X59","V01-X59","X51","Travel and motion"
"X50-X57","W00-X59","V01-X59","X52","Prolonged stay in weightless environment"
"X50-X57","W00-X59","V01-X59","X53","Lack of food"
"X50-X57","W00-X59","V01-X59","X54","Lack of water"
"X50-X57","W00-X59","V01-X59","X57","Unspecified privation"
"X58-X59","W00-X59","V01-X59","X58","Exposure to other specified factors"
"X58-X59","W00-X59","V01-X59","X59","Exposure to unspecified factor"
"X60-X84",,,"X60","Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"
"X60-X84",,,"X61","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"
"X60-X84",,,"X62","Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"
"X60-X84",,,"X63","Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"
"X60-X84",,,"X64","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"
"X60-X84",,,"X65","Intentional self-poisoning by and exposure to alcohol"
"X60-X84",,,"X66","Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"
"X60-X84",,,"X67","Intentional self-poisoning by and exposure to carbon monoxide and other gases and vapours"
"X60-X84",,,"X68","Intentional self-poisoning by and exposure to pesticides"
"X60-X84",,,"X69","Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"
"X60-X84",,,"X70","Intentional self-harm by hanging, strangulation and suffocation"
"X60-X84",,,"X71","Intentional self-harm by drowning and submersion"
"X60-X84",,,"X72","Intentional self-harm by handgun discharge"
"X60-X84",,,"X73","Intentional self-harm by rifle, shotgun and larger firearm discharge"
"X60-X84",,,"X74","Intentional self-harm by other and unspecified firearm discharge"
"X60-X84",,,"X75","Intentional self-harm by explosive material"
"X60-X84",,,"X76","Intentional self-harm by smoke, fire and flames"
"X60-X84",,,"X77","Intentional self-harm by steam, hot vapours and hot objects"
"X60-X84",,,"X78","Intentional self-harm by sharp object"
"X60-X84",,,"X79","Intentional self-harm by blunt object"
"X60-X84",,,"X80","Intentional self-harm by jumping from a high place"
"X60-X84",,,"X81","Intentional self-harm by jumping or lying before moving object"
"X60-X84",,,"X82","Intentional self-harm by crashing of motor vehicle"
"X60-X84",,,"X83","Intentional self-harm by other specified means"
"X60-X84",,,"X84","Intentional self-harm by unspecified means"
"X85-Y09",,,"X85","Assault by drugs, medicaments and biological substances"
"X85-Y09",,,"X86","Assault by corrosive substance"
"X85-Y09",,,"X87","Assault by pesticides"
"X85-Y09",,,"X88","Assault by gases and vapours"
"X85-Y09",,,"X89","Assault by other specified chemicals and noxious substances"
"X85-Y09",,,"X90","Assault by unspecified chemical or noxious substance"
"X85-Y09",,,"X91","Assault by hanging, strangulation and suffocation"
"X85-Y09",,,"X92","Assault by drowning and submersion"
"X85-Y09",,,"X93","Assault by handgun discharge"
"X85-Y09",,,"X94","Assault by rifle, shotgun and larger firearm discharge"
"X85-Y09",,,"X95","Assault by other and unspecified firearm discharge"
"X85-Y09",,,"X96","Assault by explosive material"
"X85-Y09",,,"X97","Assault by smoke, fire and flames"
"X85-Y09",,,"X98","Assault by steam, hot vapours and hot objects"
"X85-Y09",,,"X99","Assault by sharp object"
"X85-Y09",,,"Y00","Assault by blunt object"
"X85-Y09",,,"Y01","Assault by pushing from high place"
"X85-Y09",,,"Y02","Assault by pushing or placing victim before moving object"
"X85-Y09",,,"Y03","Assault by crashing of motor vehicle"
"X85-Y09",,,"Y04","Assault by bodily force"
"X85-Y09",,,"Y05","Sexual assault by bodily force"
"X85-Y09",,,"Y06","Neglect and abandonment"
"X85-Y09",,,"Y07","Other maltreatment"
"X85-Y09",,,"Y08","Assault by other specified means"
"X85-Y09",,,"Y09","Assault by unspecified means"
"Y10-Y34",,,"Y10","Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"
"Y10-Y34",,,"Y11","Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"
"Y10-Y34",,,"Y12","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"
"Y10-Y34",,,"Y13","Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent"
"Y10-Y34",,,"Y14","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"
"Y10-Y34",,,"Y15","Poisoning by and exposure to alcohol, undetermined intent"
"Y10-Y34",,,"Y16","Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent"
"Y10-Y34",,,"Y17","Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent"
"Y10-Y34",,,"Y18","Poisoning by and exposure to pesticides, undetermined intent"
"Y10-Y34",,,"Y19","Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"
"Y10-Y34",,,"Y20","Hanging, strangulation and suffocation, undetermined intent"
"Y10-Y34",,,"Y21","Drowning and submersion, undetermined intent"
"Y10-Y34",,,"Y22","Handgun discharge, undetermined intent"
"Y10-Y34",,,"Y23","Rifle, shotgun and larger firearm discharge, undetermined intent"
"Y10-Y34",,,"Y24","Other and unspecified firearm discharge, undetermined intent"
"Y10-Y34",,,"Y25","Contact with explosive material, undetermined intent"
"Y10-Y34",,,"Y26","Exposure to smoke, fire and flames, undetermined intent"
"Y10-Y34",,,"Y27","Contact with steam, hot vapours and hot objects, undetermined intent"
"Y10-Y34",,,"Y28","Contact with sharp object, undetermined intent"
"Y10-Y34",,,"Y29","Contact with blunt object, undetermined intent"
"Y10-Y34",,,"Y30","Falling, jumping or pushed from a high place, undetermined intent"
"Y10-Y34",,,"Y31","Falling, lying or running before or into moving object, undetermined intent"
"Y10-Y34",,,"Y32","Crashing of motor vehicle, undetermined intent"
"Y10-Y34",,,"Y33","Other specified events, undetermined intent"
"Y10-Y34",,,"Y34","Unspecified event, undetermined intent"
"Y35-Y36",,,"Y35","Legal intervention"
"Y35-Y36",,,"Y36","Operations of war"
"Y40-Y59","Y40-Y84",,"Y40","Systemic antibiotics"
"Y40-Y59","Y40-Y84",,"Y41","Other systemic anti-infectives and antiparasitics"
"Y40-Y59","Y40-Y84",,"Y42","Hormones and their synthetic substitutes and antagonists, not elsewhere classified"
"Y40-Y59","Y40-Y84",,"Y43","Primarily systemic agents"
"Y40-Y59","Y40-Y84",,"Y44","Agents primarily affecting blood constituents"
"Y40-Y59","Y40-Y84",,"Y45","Analgesics, antipyretics and anti-inflammatory drugs"
"Y40-Y59","Y40-Y84",,"Y46","Antiepileptics and antiparkinsonism drugs"
"Y40-Y59","Y40-Y84",,"Y47","Sedatives, hypnotics and antianxiety drugs"
"Y40-Y59","Y40-Y84",,"Y48","Anaesthetics and therapeutic gases"
"Y40-Y59","Y40-Y84",,"Y49","Psychotropic drugs, not elsewhere classified"
"Y40-Y59","Y40-Y84",,"Y50","Central nervous system stimulants, not elsewhere classified"
"Y40-Y59","Y40-Y84",,"Y51","Drugs primarily affecting the autonomic nervous system"
"Y40-Y59","Y40-Y84",,"Y52","Agents primarily affecting the cardiovascular system"
"Y40-Y59","Y40-Y84",,"Y53","Agents primarily affecting the gastrointestinal system"
"Y40-Y59","Y40-Y84",,"Y54","Agents primarily affecting water-balance and mineral and uric acid metabolism"
"Y40-Y59","Y40-Y84",,"Y55","Agents primarily acting on smooth and skeletal muscles and the respiratory system"
"Y40-Y59","Y40-Y84",,"Y56","Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs"
"Y40-Y59","Y40-Y84",,"Y57","Other and unspecified drugs and medicaments"
"Y40-Y59","Y40-Y84",,"Y58","Bacterial vaccines"
"Y40-Y59","Y40-Y84",,"Y59","Other and unspecified vaccines and biological substances"
"Y60-Y69","Y40-Y84",,"Y60","Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y61","Foreign object accidentally left in body during surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y62","Failure of sterile precautions during surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y63","Failure in dosage during surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y64","Contaminated medical or biological substances"
"Y60-Y69","Y40-Y84",,"Y65","Other misadventures during surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y66","Nonadministration of surgical and medical care"
"Y60-Y69","Y40-Y84",,"Y69","Unspecified misadventure during surgical and medical care"
"Y70-Y82","Y40-Y84",,"Y70","Anaesthesiology devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y71","Cardiovascular devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y72","Otorhinolaryngological devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y73","Gastroenterology and urology devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y74","General hospital and personal-use devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y75","Neurological devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y76","Obstetric and gynaecological devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y77","Ophthalmic devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y78","Radiological devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y79","Orthopaedic devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y80","Physical medicine devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y81","General- and plastic-surgery devices associated with adverse incidents"
"Y70-Y82","Y40-Y84",,"Y82","Other and unspecified medical devices associated with adverse incidents"
"Y83-Y84","Y40-Y84",,"Y83","Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
"Y83-Y84","Y40-Y84",,"Y84","Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure"
"Y85-Y89",,,"Y85","Sequelae of transport accidents"
"Y85-Y89",,,"Y86","Sequelae of other accidents"
"Y85-Y89",,,"Y87","Sequelae of intentional self-harm, assault and events of undetermined intent"
"Y85-Y89",,,"Y88","Sequelae with surgical and medical care as external cause"
"Y85-Y89",,,"Y89","Sequelae of other external causes"
"Y90-Y98",,,"Y90","Evidence of alcohol involvement determined by blood alcohol level"
"Y90-Y98",,,"Y91","Evidence of alcohol involvement determined by level of intoxication"
"Y90-Y98",,,"Y95","Nosocomial condition"
"Y90-Y98",,,"Y96","Work-related condition"
"Y90-Y98",,,"Y97","Environmental-pollution-related condition"
"Y90-Y98",,,"Y98","Lifestyle-related condition"
"Z00-Z13",,,"Z00","General examination and investigation of persons without complaint and reported diagnosis"
"Z00-Z13",,,"Z01","Other special examinations and investigations of persons without complaint or reported diagnosis"
"Z00-Z13",,,"Z02","Examination and encounter for administrative purposes"
"Z00-Z13",,,"Z03","Medical observation and evaluation for suspected diseases and conditions, ruled out"
"Z00-Z13",,,"Z04","Examination and observation for other reasons"
"Z00-Z13",,,"Z08","Follow-up examination after treatment for malignant neoplasms"
"Z00-Z13",,,"Z09","Follow-up examination after treatment for conditions other than malignant neoplasms"
"Z00-Z13",,,"Z10","Routine general health check-up of defined subpopulation"
"Z00-Z13",,,"Z11","Special screening examination for infectious and parasitic diseases"
"Z00-Z13",,,"Z12","Special screening examination for neoplasms"
"Z00-Z13",,,"Z13","Special screening examination for other diseases and disorders"
"Z20-Z29",,,"Z20","Contact with and exposure to communicable diseases"
"Z20-Z29",,,"Z21","Asymptomatic human immunodeficiency virus [HIV] infection status"
"Z20-Z29",,,"Z22","Carrier of infectious disease"
"Z20-Z29",,,"Z23","Need for immunization against single bacterial diseases"
"Z20-Z29",,,"Z24","Need for immunization against certain single viral diseases"
"Z20-Z29",,,"Z25","Need for immunization against other single viral diseases"
"Z20-Z29",,,"Z26","Need for immunization against other single infectious diseases"
"Z20-Z29",,,"Z27","Need for immunization against combinations of infectious diseases"
"Z20-Z29",,,"Z28","Immunization not carried out"
"Z20-Z29",,,"Z29","Need for other prophylactic measures"
"Z30-Z39",,,"Z30","Contraceptive management"
"Z30-Z39",,,"Z31","Procreative management"
"Z30-Z39",,,"Z32","Pregnancy examination and test"
"Z30-Z39",,,"Z33","Pregnant state, incidental"
"Z30-Z39",,,"Z34","Supervision of normal pregnancy"
"Z30-Z39",,,"Z35","Supervision of high-risk pregnancy"
"Z30-Z39",,,"Z36","Antenatal screening"
"Z30-Z39",,,"Z37","Outcome of delivery"
"Z30-Z39",,,"Z38","Liveborn infants according to place of birth"
"Z30-Z39",,,"Z39","Postpartum care and examination"
"Z40-Z54",,,"Z40","Prophylactic surgery"
"Z40-Z54",,,"Z41","Procedures for purposes other than remedying health state"
"Z40-Z54",,,"Z42","Follow-up care involving plastic surgery"
"Z40-Z54",,,"Z43","Attention to artificial openings"
"Z40-Z54",,,"Z44","Fitting and adjustment of external prosthetic device"
"Z40-Z54",,,"Z45","Adjustment and management of implanted device"
"Z40-Z54",,,"Z46","Fitting and adjustment of other devices"
"Z40-Z54",,,"Z47","Other orthopaedic follow-up care"
"Z40-Z54",,,"Z48","Other surgical follow-up care"
"Z40-Z54",,,"Z49","Care involving dialysis"
"Z40-Z54",,,"Z50","Care involving use of rehabilitation procedures"
"Z40-Z54",,,"Z51","Other medical care"
"Z40-Z54",,,"Z52","Donors of organs and tissues"
"Z40-Z54",,,"Z53","Persons encountering health services for specific procedures, not carried out"
"Z40-Z54",,,"Z54","Convalescence"
"Z55-Z65",,,"Z55","Problems related to education and literacy"
"Z55-Z65",,,"Z56","Problems related to employment and unemployment"
"Z55-Z65",,,"Z57","Occupational exposure to risk-factors"
"Z55-Z65",,,"Z58","Problems related to physical environment"
"Z55-Z65",,,"Z59","Problems related to housing and economic circumstances"
"Z55-Z65",,,"Z60","Problems related to social environment"
"Z55-Z65",,,"Z61","Problems related to negative life events in childhood"
"Z55-Z65",,,"Z62","Other problems related to upbringing"
"Z55-Z65",,,"Z63","Other problems related to primary support group, including family circumstances"
"Z55-Z65",,,"Z64","Problems related to certain psychosocial circumstances"
"Z55-Z65",,,"Z65","Problems related to other psychosocial circumstances"
"Z70-Z76",,,"Z70","Counselling related to sexual attitude, behaviour and orientation"
"Z70-Z76",,,"Z71","Persons encountering health services for other counselling and medical advice, not elsewhere classified"
"Z70-Z76",,,"Z72","Problems related to lifestyle"
"Z70-Z76",,,"Z73","Problems related to life-management difficulty"
"Z70-Z76",,,"Z74","Problems related to care-provider dependency"
"Z70-Z76",,,"Z75","Problems related to medical facilities and other health care"
"Z70-Z76",,,"Z76","Persons encountering health services in other circumstances"
"Z80-Z99",,,"Z80","Family history of malignant neoplasm"
"Z80-Z99",,,"Z81","Family history of mental and behavioural disorders"
"Z80-Z99",,,"Z82","Family history of certain disabilities and chronic diseases leading to disablement"
"Z80-Z99",,,"Z83","Family history of other specific disorders"
"Z80-Z99",,,"Z84","Family history of other conditions"
"Z80-Z99",,,"Z85","Personal history of malignant neoplasm"
"Z80-Z99",,,"Z86","Personal history of certain other diseases"
"Z80-Z99",,,"Z87","Personal history of other diseases and conditions"
"Z80-Z99",,,"Z88","Personal history of allergy to drugs, medicaments and biological substances"
"Z80-Z99",,,"Z89","Acquired absence of limb"
"Z80-Z99",,,"Z90","Acquired absence of organs, not elsewhere classified"
"Z80-Z99",,,"Z91","Personal history of risk-factors, not elsewhere classified"
"Z80-Z99",,,"Z92","Personal history of medical treatment"
"Z80-Z99",,,"Z93","Artificial opening status"
"Z80-Z99",,,"Z94","Transplanted organ and tissue status"
"Z80-Z99",,,"Z95","Presence of cardiac and vascular implants and grafts"
"Z80-Z99",,,"Z96","Presence of other functional implants"
"Z80-Z99",,,"Z97","Presence of other devices"
"Z80-Z99",,,"Z98","Other postsurgical states"
"Z80-Z99",,,"Z99","Dependence on enabling machines and devices, not elsewhere classified"
"U00-U49",,,"U04","Severe acute respiratory syndrome [SARS]"
"U00-U49",,,"U07","Emergency use of U07"
"U00-U49",,,"U08","Emergency use of U08"
"U00-U49",,,"U09","Emergency use of U09"
"U82-U85",,,"U82","Resistance to betalactam antibiotics"
"U82-U85",,,"U83","Resistance to other antibiotics"
"U82-U85",,,"U84","Resistance to other antimicrobial drugs"
"U82-U85",,,"U85","Resistance to antineoplastic drugs"
